date,handle,content,link,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
"April 09, 2020 at 02:15AM",@MikeGarcia2020,@MollySafreed Thank you Molly!!! 🇺🇸👍🏼🙏🏼,http://twitter.com/MikeGarcia2020/status/1248132465643814917,FALSE,FALSE,,0,FALSE,FALSE,,
"April 10, 2020 at 07:00PM",@MikeGarcia2020,"As my family and I, along with Christians around the world, remember Christ's sacrifice on Good Friday, we wish everyone a healthy and happy Easter weekend. I pray that we all have the opportunity to reflect on the most important things in life: faith and family. #GoodFriday",http://twitter.com/MikeGarcia2020/status/1248747611525230593,FALSE,FALSE,,0,FALSE,FALSE,,
"April 12, 2020 at 05:02PM",@MikeGarcia2020,"As we celebrate Easter, let us remember God’s perfect love shown in sending His son to give hope to all the world.

Christ’s empty grave is proof that no matter how bad things may seem, there is always hope. May His love fill your hearts with hope and peace for the days to come. https://t.co/o1xB2l0zw8",http://twitter.com/MikeGarcia2020/status/1249442915920670720,FALSE,FALSE,,0,FALSE,FALSE,,
"April 13, 2020 at 06:11PM",@MikeGarcia2020,"Ballots begin shipping today for the May 12th Special Election. Ventura County will have no in-person voting and opportunities in LA County will be limited, so it is important to spread the word to friends, neighbors, and family. #TakeBackOurDistrict https://t.co/oM7QddCDOv",http://twitter.com/MikeGarcia2020/status/1249822603310534656,FALSE,FALSE,,0,FALSE,FALSE,,
"April 14, 2020 at 12:08PM",@MikeGarcia2020,"RT @NRCC: 🚨🚨🚨

@GOPLeader Announces Seven ""Young Guns"" in Final Phase of Young Guns Program &gt;&gt;&gt;

#CA21 @dgvaladao 

#CA25 @MikeGarcia2020 

#CA39 @YoungKimCA

#CA48 @MichelleSteelCA

#TX07 @WesleyHuntTX

#TX24 @Bethvanduyne

#TX32 @gcforcongress

https://t.co/fJUwihXwOE",http://twitter.com/MikeGarcia2020/status/1250093514072797184,FALSE,FALSE,,0,FALSE,FALSE,,
"April 14, 2020 at 05:10PM",@MikeGarcia2020,"Glad to have our friends, Carl Goldman and Jeri Seratti Goldman, back at home, healthy and now making a difference at the national level in this fight against #COVID19. https://t.co/PhW6ZaRxBq",http://twitter.com/MikeGarcia2020/status/1250169541063135232,FALSE,FALSE,,0,FALSE,FALSE,,
"April 14, 2020 at 09:27PM",@MikeGarcia2020,"1/ Where I came from we briefed plan A in the ready room, but by the time we started the jet on the flight deck, we were usually already on plan B. Being successful in complex environments requires anticipating change and reacting to it correctly. https://t.co/OQxGo2nfpn",http://twitter.com/MikeGarcia2020/status/1250234273669365762,FALSE,FALSE,,0,FALSE,FALSE,,
"April 14, 2020 at 09:27PM",@MikeGarcia2020,"2/ Since day one, this race has been non-standard, and we have evolved and strengthened through all of the changes. After a full year of running for the right reasons, I remain laser focused on our District. In 4 short weeks, we will once again take pride in our Representative!",http://twitter.com/MikeGarcia2020/status/1250234276412420096,FALSE,FALSE,,0,FALSE,FALSE,,
"April 15, 2020 at 01:31PM",@MikeGarcia2020,"The mechanics of this election will be different than ever before. We've put together our ""How do I Vote?"" page to help you navigate the process and find all the relevant info on how you can make your voice heard this election.
#TakeBackOurDistrict

https://t.co/U4kUtnnBzr",http://twitter.com/MikeGarcia2020/status/1250476932648464384,FALSE,FALSE,,0,FALSE,FALSE,,
"April 15, 2020 at 02:16PM",@MikeGarcia2020,"It is critical that we #GetOutTheVote in the next 27 days. We've worked so hard over the last year, so let's make it count on May 12th! #TeamGarcia #TakeBackOurDistrict

For more info, visit: https://t.co/U4kUtnnBzr https://t.co/ngXAnQNIfj",http://twitter.com/MikeGarcia2020/status/1250488245986574338,FALSE,FALSE,,0,FALSE,FALSE,,
"April 15, 2020 at 02:16PM",@MikeGarcia2020,https://t.co/dOV4BJhq66,http://twitter.com/MikeGarcia2020/status/1250488248339595264,FALSE,FALSE,,0,FALSE,FALSE,,
"April 15, 2020 at 04:25PM",@MikeGarcia2020,"The Paycheck Protection Program is quickly running out of money. It’s time for action to help our small businesses. @SpeakerPelosi please set aside your partisan agenda and pass a clean extension of the PPP.
https://t.co/Bqrhu44idY",http://twitter.com/MikeGarcia2020/status/1250520675615272962,FALSE,FALSE,,0,FALSE,FALSE,,
"April 16, 2020 at 03:38PM",@MikeGarcia2020,".@SpeakerPelosi holding up the Paycheck Protection Program for a far-left agenda. Now SBA says funding is exhausted. Our small businesses and workers are hurting. @ChristyforCA25 call on @SpeakerPelosi to pass a CLEAN extension of this vital program.
https://t.co/QHnR416BCF",http://twitter.com/MikeGarcia2020/status/1250871241205968896,FALSE,FALSE,,0,TRUE,TRUE,,
"April 16, 2020 at 05:31PM",@MikeGarcia2020,"Already getting pics from supporters who are filling out and returning their ballots. Follow the ballot instructions to be sure that your vote to defeat socialism and job-killing policies counts on May 12th. For all the election info you might need, visit: https://t.co/U4kUtnnBzr https://t.co/KSWhwePikY",http://twitter.com/MikeGarcia2020/status/1250899754428424193,FALSE,FALSE,,0,FALSE,FALSE,,
"April 16, 2020 at 08:12PM",@MikeGarcia2020,"I am so proud of #TeamGarcia's response to the #COVID19 pandemic in #CA25. While @ChristyforCA25 ignores her responsibilities as Chair of the CA Committee on Emergency Management, we have been working to make sure our community receives the resources they need during this crisis. https://t.co/z0PyZ7jWqA",http://twitter.com/MikeGarcia2020/status/1250940064705605632,TRUE,TRUE,,1,FALSE,FALSE,,
"April 17, 2020 at 05:55PM",@MikeGarcia2020,"1/ As I mentioned on Day 1 of the Paycheck Protection Program, the $349B for small businesses will be depleted quickly. This has already happened after just 2 weeks. Congress must do more and refill this funding source for small businesses, but Pelosi and gang are stalling.",http://twitter.com/MikeGarcia2020/status/1251268031881211904,FALSE,FALSE,,0,FALSE,FALSE,,
"April 17, 2020 at 05:55PM",@MikeGarcia2020,"2/ If you're a small business owner and have applied for the PPP loan but have not received it, please email us your story at info@electmikegarcia.com. Congress needs to realize how many small businesses still need help. 

Congress must act NOW!

https://t.co/FV9miHPxa1",http://twitter.com/MikeGarcia2020/status/1251268034292940800,FALSE,FALSE,,0,FALSE,FALSE,,
"April 18, 2020 at 09:15PM",@MikeGarcia2020,"Adding a little flair to our signs with these stickers from a local Simi Valley business. Remember to vote by mail for Mike Garcia by May 12th! #TakeBackOurDistrict

For more info on tracking, filling out, and returning your ballot, check out: https://t.co/U4kUtnnBzr https://t.co/Tt66mvR9tI",http://twitter.com/MikeGarcia2020/status/1251680817983533056,FALSE,FALSE,,0,FALSE,FALSE,,
"April 19, 2020 at 05:53PM",@MikeGarcia2020,"1/Today marks the 245th anniversary of the ""shot heard around the world"" as our great nation began to fight for our independence. The battles at Lexington and Concord in 1775 remind us where we came from. https://t.co/JOh9T9I5T0",http://twitter.com/MikeGarcia2020/status/1251992333819641856,FALSE,FALSE,,0,FALSE,FALSE,,
"April 19, 2020 at 05:53PM",@MikeGarcia2020,"2/Our rights were secured by men and women who were willing to fight for them. A nascent nation that saw the potential for greatness in the land of the free. The blood shed during the Revolutionary War led to the world's most significant government document, The Constitution.",http://twitter.com/MikeGarcia2020/status/1251992335459602432,FALSE,FALSE,,0,FALSE,FALSE,,
"April 19, 2020 at 05:53PM",@MikeGarcia2020,"3/The courage these patriots displayed during the Revolutionary War inspires us today to fight through all headwinds and against all enemies, foreign and domestic. For this reason, I will always fight for ALL of the Constitution!",http://twitter.com/MikeGarcia2020/status/1251992336466194436,FALSE,FALSE,,0,FALSE,FALSE,,
"April 20, 2020 at 02:09PM",@MikeGarcia2020,"PPP funds ran out 4 days ago. That's 4 more days that American entrepreneurs and workers have had to figure out how to keep their businesses afloat and their families fed. The political wrangling has to stop and Congress needs to pass a clean bill now!

https://t.co/Bqrhu44idY",http://twitter.com/MikeGarcia2020/status/1252298415079256068,,FALSE,,,FALSE,FALSE,,
"April 20, 2020 at 03:25PM",@MikeGarcia2020,1/This pandemic is critically injuring countless small businesses and jeopardizing the financial futures of millions of Americans. All levels of government should be doing all they can to relieve the pressure families and businesses are facing...,http://twitter.com/MikeGarcia2020/status/1252317575117062144,,FALSE,,,FALSE,FALSE,,
"April 20, 2020 at 03:25PM",@MikeGarcia2020,"2/Besides Congress passing a clean bill with small business relief ASAP, I’m calling on Gov. @GavinNewsom and the County Boards to also do the right thing, right now.

What can be done at the state and local levels?
- Repeal AB5, which is only exacerbating the crisis...",http://twitter.com/MikeGarcia2020/status/1252317576106926080,,FALSE,,,FALSE,FALSE,,
"April 20, 2020 at 03:25PM",@MikeGarcia2020,"3/
- Allow for delays of property tax payments
- Allocate relief funds specifically for businesses with 50 employees or less
- Lower state income taxes
- Take necessary steps to ensure a re-opening of business in our state ASAP in accordance with the administration's guidelines",http://twitter.com/MikeGarcia2020/status/1252317576945741824,,FALSE,,,FALSE,FALSE,,
"April 20, 2020 at 07:22PM",@MikeGarcia2020,"It is crucial to know the difference between the candidates, especially during times of crisis. I'm a former fighter pilot who believes CA taxes are out of control. I look forward to sharing more of my vision for #CA25 in the @SCVChamber's Virtual Candidate Forum on Friday @ 2pm.",http://twitter.com/MikeGarcia2020/status/1252377156136480777,,FALSE,,,FALSE,FALSE,,
"April 20, 2020 at 08:30PM",@MikeGarcia2020,"Make sure to get your ballots in by May 12th to reject liberal Sacramento-style policies in Washington, D.C.

Sign your return envelope and return your ballot by mail (no postage necessary) or at a #CA25 dropbox. For more info and dropbox locations, visit https://t.co/U4kUtnnBzr.",http://twitter.com/MikeGarcia2020/status/1252394213561401345,,FALSE,,,FALSE,FALSE,,
"April 20, 2020 at 10:59PM",@MikeGarcia2020,"Thank you @realDonaldTrump for your support. I am running to keep this nation safe, lower taxes, grow jobs and to ensure we protect the Constitution through all times!  #RepealAB5 #NavyFighterPilot #CommonSenseLeadership https://t.co/HuXOQV2OB7",http://twitter.com/MikeGarcia2020/status/1252431770370183174,,FALSE,,,FALSE,FALSE,,
"April 21, 2020 at 02:38PM",@MikeGarcia2020,"1/Today, Yom HaShoah, we remember the 6 million Jews who perished in the Holocaust at the hands of the Nazi regime. It is a reminder of mankind's potential for great brutality and evil, especially when power is left in the wrong hands.",http://twitter.com/MikeGarcia2020/status/1252668067324157952,,FALSE,,,FALSE,FALSE,,
"April 21, 2020 at 02:38PM",@MikeGarcia2020,"2/It is also a reminder of our need to stand against antisemitism and double down on our support for Israel. The strategic partnership between the US and Israel is absolutely critical to the pursuit of worldwide stability and peace. #NeverForget #NeverAgain
@RJC @AIPAC",http://twitter.com/MikeGarcia2020/status/1252668069018820610,,FALSE,,,TRUE,TRUE,,
"April 21, 2020 at 03:05PM",@MikeGarcia2020,.@BrianMastFL thank you for your support and your service to our country! https://t.co/UqkhtqUc6E,http://twitter.com/MikeGarcia2020/status/1252674854895009793,,FALSE,,,FALSE,FALSE,,
"April 21, 2020 at 03:16PM",@MikeGarcia2020,.@DanCrenshawTX Thanks for the support and the sacrifices you've made for this nation. I will always fight for small businesses and their employees in Washington. https://t.co/6l67BxW5Br,http://twitter.com/MikeGarcia2020/status/1252677586938822658,,FALSE,,,FALSE,FALSE,,
"April 21, 2020 at 06:22PM",@MikeGarcia2020,"Tonight at 6:30pm PDT, I will be joining House Republican Leader @kevinomccarthy and @CAGOP Chairwoman @millanpatterson on a Zoom Virtual Town Hall. I look forward to this opportunity to connect with #CA25 voters and I hope to see you there!

RSVP at: https://t.co/j4LgWItviM",http://twitter.com/MikeGarcia2020/status/1252724505840979968,,FALSE,,,FALSE,FALSE,,
"April 21, 2020 at 06:22PM",@MikeGarcia2020,"If you are unable to join us tonight, you can support our campaign here: https://t.co/guBaMoShIJ",http://twitter.com/MikeGarcia2020/status/1252724507120242688,,FALSE,,,FALSE,FALSE,,
"April 22, 2020 at 03:17PM",@MikeGarcia2020,"Not only do Californians have to worry about #COVID19, high taxes and job-killing policies, but criminals (including child abusers) are now being released on zero bail. @GavinNewsom rescind the $0 cash bail mandate now to protect our children and families.
https://t.co/ZQsdFLGS34",http://twitter.com/MikeGarcia2020/status/1253040317646815232,,FALSE,,,TRUE,TRUE,,
"April 22, 2020 at 06:20PM",@MikeGarcia2020,"1/The desperately needed new wave of #COVID19 relief funding is making its way through Congress. This will help small businesses and their employees in #CA25, but only if local banks commit to helping the very small businesses in our District. https://t.co/EEhNnJHBp2",http://twitter.com/MikeGarcia2020/status/1253086391212183553,,FALSE,,,FALSE,FALSE,,
"April 22, 2020 at 06:20PM",@MikeGarcia2020,"2/Most of the last PPP package went to the larger small businesses, so I am calling on community banks to do the right thing and ensure that more lower value loans get approved locally. Our local businesses are at stake!

The House must act ASAP to get this to @POTUS's desk.",http://twitter.com/MikeGarcia2020/status/1253086392571138053,,FALSE,,,FALSE,FALSE,,
"April 22, 2020 at 08:48PM",@MikeGarcia2020,"With less than 3 weeks left, I'd like to thank you all for the incredible support. Pelosi and DC liberals are spending millions to stop us, but together we can't lose. We are hours from our next fundraising deadline, so please consider a donation today!
https://t.co/Jld9f0MDBj",http://twitter.com/MikeGarcia2020/status/1253123500585312256,,FALSE,,,TRUE,TRUE,,
"April 23, 2020 at 02:18PM",@MikeGarcia2020,"In 19 days, #CA25 will send a new Representative to DC. Mail in your ballots ASAP to elect an outsider businessman who supports tax cuts, job growth, and defending the Constitution. 4 days left to register to vote online or by mail.

For more info, visit: https://t.co/U4kUtnnBzr https://t.co/QbcHjbpPud",http://twitter.com/MikeGarcia2020/status/1253387764025839618,,FALSE,,,FALSE,FALSE,,
"April 23, 2020 at 04:35PM",@MikeGarcia2020,"Tomorrow, April 24 @ 2pm, I will be participating in an @SCVChamber Virtual Candidate Forum along with @ChristyforCA25. This will be a chance for you to get to know me better and hear my vision for #CA25. RSVP here: https://t.co/FApxJ8RX8q",http://twitter.com/MikeGarcia2020/status/1253422279247065088,,FALSE,,,FALSE,FALSE,,
"April 23, 2020 at 09:00PM",@MikeGarcia2020,"#COVID Relief Phase 3.5 passed in the House today and is headed to the President's desk. This relief package will replenish funds for small businesses and their employees, but banks need to focus on lower value loans to keep local businesses afloat. https://t.co/AkoxyzXzUv",http://twitter.com/MikeGarcia2020/status/1253489050574450688,,FALSE,,,FALSE,FALSE,,
"April 24, 2020 at 11:52AM",@MikeGarcia2020,"Public policy is not one-size-fits-all. It is imperative that our next Representative is ready to help solve the issues that matter most to the district. Leaders in local government know their cities best, and I am proud to have the support of all 5 of #CA25's mayors. #TeamGarcia https://t.co/eqfZgurRF4",http://twitter.com/MikeGarcia2020/status/1253713466885464065,,,,,,,,
"April 24, 2020 at 02:34PM",@MikeGarcia2020,"Today we remember the 1.5 mil innocent men, women, and children killed in the #ArmenianGenocide. This tragedy reminds us of the evil of dehumanizing people based on race or ethnicity. I condemn all attempts to deny such crimes against humanity and the Armenian people took place.",http://twitter.com/MikeGarcia2020/status/1253754295763087360,,,,,,,,
"April 24, 2020 at 03:01PM",@MikeGarcia2020,"With 18 days until May 12th, make sure you know the differences between the candidates. I'm a small business owner and former fighter pilot who will cut taxes and defend the Constitution. Join the @SCVChamber Candidate Forum @ 2pm today to hear more. RSVP:
https://t.co/FApxJ8RX8q",http://twitter.com/MikeGarcia2020/status/1253761116758405120,,,,,,,,
"April 24, 2020 at 06:03PM",@MikeGarcia2020,"Today's Candidate Forum made it clear that I am prepared to fight for lower taxes for California's families and small businesses in Washington. As a former fighter pilot, I know what it means to serve my country, and I am ready to answer the call again in Congress.",http://twitter.com/MikeGarcia2020/status/1253806704107507712,,,,,,,,
"April 24, 2020 at 06:35PM",@MikeGarcia2020,"""Mike Garcia clearly showed that he’s the best candidate to go to DC, reiterating his plans to cut taxes and get our economy back on solid footing, while reminding #CA25 of Smith’s votes for AB5 and $3 bil in tax hikes,"" says Garcia spokesman Lance Trover.
https://t.co/48xI6Cbbzu",http://twitter.com/MikeGarcia2020/status/1253814763517145088,,,,,,,,
"April 24, 2020 at 10:37PM",@MikeGarcia2020,"Blown transformer with SCE leads to power outage to over 9,000 homes in SCV. It's only 90 degrees out. @SCE, everyone is home now...you need to be ready before the real heat comes!   What is needed to help you?",http://twitter.com/MikeGarcia2020/status/1253875845149519872,,,,,,,,
"April 24, 2020 at 11:00PM",@MikeGarcia2020,"Blown transformer with SCE leads to power outage to over 9000 homes in SCV. It's only 90 degrees out. @SCE, everyone is home now...you need to be ready before the real heat comes! What is needed to help you?",http://twitter.com/MikeGarcia2020/status/1253881535020687361,,,,,,,,
"April 25, 2020 at 08:22PM",@MikeGarcia2020,"Thank you to all our volunteers working so hard everyday to help stop disastrous Sacramento policies from spreading to Washington!

Vote by mail by May 12th to elect a Representative who will cut taxes, grow jobs and defend the Constitution.

Voting info: https://t.co/U4kUtnnBzr https://t.co/7J6nmQdHRx",http://twitter.com/MikeGarcia2020/status/1254204078294396930,,,,,,,,
"April 25, 2020 at 10:38PM",@MikeGarcia2020,@michaelgwaltz @latimes Thank you Congressman Waltz!  An honor and strength to have your support.  👍🏼🇺🇸,http://twitter.com/MikeGarcia2020/status/1254238284986777600,,,,,,,,
"April 26, 2020 at 02:24PM",@MikeGarcia2020,1/ It was a privilege to be part of this morning's parade to honor Gunnery Sgt. Diego D. Pongo and pay tribute to his family. Diego is a Marine from Simi Valley who was killed last month while fighting ISIS in Iraq. Let us never forget the men and women... https://t.co/784uwrgHxe,http://twitter.com/MikeGarcia2020/status/1254476540961681408,,,,,,,,
"April 26, 2020 at 02:24PM",@MikeGarcia2020,2/ making extraordinary sacrifices everyday to protect this great country. I'm so proud of Simi Valley for the massive turnout in support of one of our fallen heroes! May God bless Diego and look over his family.,http://twitter.com/MikeGarcia2020/status/1254476543046238208,,,,,,,,
"April 27, 2020 at 01:11PM",@MikeGarcia2020,"Honored to have the endorsement of the @SCVSignal. The Signal has its finger on the pulse of the SCV, and they know #CA25 needs ""a pro-business, pro-taxpayer, pro-Constitution, tough-on-crime leader who believes in freedom, not socialism,"" as our next Rep.
https://t.co/gJZAkMnXD7",http://twitter.com/MikeGarcia2020/status/1254820592382963712,,,,,,,,
