handle,date,content,url,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
@hiral4congress,2020-03-17 21:30:33,"Thank you, @CityofPhoenixAZ &amp; @MayorGallego, for taking this step. We’re grateful for your leadership along w/@AZDHS to keep our citizens safe.

This is a collective commitment to #StayHomeSaveLives, outside of essential tasks/responsibilities/needs, &amp; to look out for each other. https://t.co/kL2tGC9I11",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-17 16:47:43,"Today is AZ’s presidential preference election. Drop off your ballot or vote today!

Your vote = your voice 🗳

Poll workers are following CDC guidelines. You should, too. WASH YOUR HANDS w/soap &amp; water after voting. To find vote anywhere center near you ➡️https://t.co/UPyRRi9U7v https://t.co/3gSnTGHs7s",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-17 2:23:03,"Doctors, nurses, respiratory therapists, lab techs, nurses aides, janitorial staff.

Store cashiers, grocery clerks, pharmacists, stock people, managers.

Police, firefighters, EMTs, sheriff’s deputies.

Thank you all for being there for us, despite the risks to you. 🙏
#COVID19",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-16 21:13:41,"Times are ruff, so we’re happy to have purrfect HFC campaign volunteers at our side. They never lay down on the job, &amp; they’re always willing to lend a helping paw.

Our furever friends are glad to have their humans home. They know that, together, anything is pawsible! 🐶🐱#AZ06 https://t.co/ezXZYprmfc",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-15 22:55:02,"My family &amp; campaign team send wishes for a full recovery to @RepDavid's staff member, and our thoughts are with his entire team &amp; their families at this difficult time.

Health &amp; illness have no partisan leanings. Let’s focus on how we can work together to keep everyone safe. https://t.co/jZ0RHVmswP",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-15 20:12:27,"🚨🚨 To ensure the safety of voters, the Maricopa County Board of Supervisors has made the decision to close some polling locations and open 151 “vote anywhere” centers. To check if your location has closed or to find a center near you, visit https://t.co/UPyRRi9U7v! #AZ06🚨🚨 https://t.co/Oqlh5uKeyy",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-15 3:09:34,"Love that there is a day to celebrate science, facts and, most of all, #Pi!

Don’t be flaky. Regardless of whether apple, blueberry, or chocolate is your favorite, let that slice of 3.14 remind you how important it is to let facts &amp; an evidence-based approach guide policies. 🥧🤓 https://t.co/lS8vs4MDue",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-14 23:00:47,"Last night, the House passed a bill to help those who’ll be economically impacted by measures implemented to reduce spread of coronavirus. The bill includes critically important actions, including free testing, extended unemployment benefits, food asst. for children&amp;seniors.(1/3) https://t.co/BgwYH8h6DX",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-14 18:58:44,"I know my fellow healthcare workers aren’t looking for thanks, but we all owe them a huge debt of gratitude. They’re on the frontlines, risking their own safety, working tirelessly to save lives.

Let’s take care of them as they take care of us. #COVID19 https://t.co/EkIcd1U9bY",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-13 17:59:59,"Due to rising concerns about the coronavirus, our campaign office is closed until further notice &amp; all in-person gatherings are cancelled. Our community’s health &amp; safety is paramount. 

Please be sure to follow all CDC guidelines to limit spread &amp; protect your families. (1/2)",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-12 18:51:08,"This chart speaks volumes. What we don’t know will hurt us badly.

We need an accurate analysis of who, where, &amp; how many #COVID19 cases to effectively save lives. 

We must have widely available free testing, preferably drive-thru formats, and focus on #containment &amp; mitigation. https://t.co/gf4IEFyLMV",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-12 0:49:45,"As #COVID19 cases spread, it's vital we take precautions to limit rate of spread.

Medical resources are finite: the # of hospital beds &amp; ventilators are already stretched in flu season. 

Please listen to public health officials, avoid crowded areas, &amp; limit travel when possible https://t.co/AvdBe0dgE4",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-11 18:23:33,"📢Interested in getting involved in our campaign? Join us for a volunteer meeting TOMORROW (3/12) from 6-7pm to learn about all the great ways you can help amplify our message to voters. See you then! #AZ06 📢 
RSVP here: https://t.co/4JHKNOyDoB https://t.co/t9FCAT8dnl",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-10 20:15:42,"The #coronavirus pandemic brings into sharp relief countless policy failures that disproportionately impact poor and financially insecure children &amp; college students.

The basics of housing, adequate food, healthcare, and financial security are lacking for millions of Americans. https://t.co/8HzRfDPHKt",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-10 2:17:58,"So honored to attend the AZ @HRC gala w/ so many amazing folks, including @CaptMarkKelly. @AlphonsoDavid shared his powerful story &amp; reminded us of all that is stake for our LGBTQ communities. Proud to stand alongside you all in this fight. 🌈 #LoveisLove #AZ06 #EqualityAct https://t.co/inN8kUZXkK",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-09 21:00:42,"As more cases of Coronavirus are confirmed, please remember:
▪️Wash hands FOR AT LEAST 20 SECONDS
▪️Clean &amp; disinfect surfaces consistently
▪️Cover your cough/sneeze w/ tissue
▪️Avoid touching your face, eyes, &amp; nose

If you're feeling ill, please stay home if possible. #COVID19 https://t.co/B6v2p49SO9",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-08 22:10:32,"One year ago, the House passed a bill to reduce the influence of money in politics, increase transparency, enhance ethics oversight, and expand voting rights. 

Sign our petition to urge @senatemajldr to pass this bill to protect our democracy: https://t.co/l0608qy1Zk #HR1 #AZ06 https://t.co/MiFvHcfS3m",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-08 17:04:31,"On this #InternationalWomensDay, I’m proud to highlight the amazing work ⁦@Arizona_List⁩ does to lift women who are fighting everyday to improve people’s lives.

I’m inspired by the leadership of ⁦@CharleneforAZ⁩ &amp; the words of @K_JeanPierre⁩!💪🏼💪🏾
#EmpowerWomen https://t.co/k8PbQw94uP",,FALSE,FALSE,FALSE,0,,,FALSE,
@hiral4congress,2020-03-07 20:06:06,"Americans’ unhindered access to the ballot box is the core of our democracy.

Today, we thank the brave men &amp; women who marched 55 years ago. At the heart of civil rights is the right to vote. To fully honor their legacy, we must end all forms of voter suppression.
#BloodySunday https://t.co/0sx5nKkN1E",,FALSE,FALSE,FALSE,0,,,FALSE,
